customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_000175,Female,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,102.27,2995.9,Yes
CUST_000176,Female,0,Yes,No,17,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),76.24,1233.79,Yes
CUST_000177,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,42.72,123.81,Yes
CUST_000178,Male,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,118.04,3206.29,No
CUST_000179,Male,0,No,No,27,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,69.37,1966.01,No
CUST_000180,Male,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,45.11,2457.93,No
CUST_000181,Male,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),33.97,2520.57,No
CUST_000182,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.62,282.4,No
CUST_000183,Female,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),115.04,1617.45,Yes
CUST_000184,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),49.02,887.93,No
CUST_000185,Male,0,No,Yes,28,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,74.49,1982.55,No
CUST_000186,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,94.37,1471.37,No
CUST_000187,Female,1,No,Yes,19,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,63.07,1220.74,Yes
CUST_000188,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.68,411.23,Yes
CUST_000189,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),41.0,2729.12,No
CUST_000190,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,43.75,479.48,Yes
CUST_000191,Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),32.99,2185.05,No
CUST_000192,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,102.57,742.2,No
CUST_000193,Male,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),47.05,1421.83,No
CUST_000194,Male,0,No,Yes,59,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.72,5384.94,No
CUST_000195,Male,0,Yes,No,53,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),83.09,4248.81,No
CUST_000196,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,109.15,4435.58,Yes
CUST_000197,Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,91.66,5865.34,No
CUST_000198,Female,1,No,No,15,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.1,1414.85,No
CUST_000199,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.54,2595.42,Yes
CUST_000200,Male,1,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,83.4,242.71,Yes
CUST_000201,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),35.39,218.28,No
CUST_000202,Female,1,No,No,63,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),85.41,5358.34,No
CUST_000203,Male,1,Yes,No,26,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.8,2223.98,Yes
CUST_000204,Male,0,No,No,53,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),63.19,3350.23,No
CUST_000205,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.16,254.74,No
CUST_000206,Male,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,90.98,477.33,No
CUST_000207,Female,0,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),118.75,3253.53,No
CUST_000208,Female,0,No,No,64,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,78.05,4793.8,No
CUST_000209,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),100.1,1602.35,No
CUST_000210,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.86,216.29,Yes
CUST_000211,Male,0,Yes,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,77.81,392.65,Yes
CUST_000212,Male,1,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,87.01,2563.57,No
CUST_000213,Male,0,No,Yes,67,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),68.88,4593.65,Yes
CUST_000214,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,116.81,473.74,Yes
CUST_000215,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,118.75,2557.02,No
CUST_000216,Male,1,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,101.75,0.0,Yes
CUST_000217,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),104.87,3306.98,No
CUST_000218,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),95.45,4051.32,No
CUST_000219,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.83,99.88,No
CUST_000220,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,103.13,3231.1,No
CUST_000221,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,89.41,1515.8,Yes
CUST_000222,Male,1,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.71,1025.16,No
CUST_000223,Female,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),43.25,2209.09,No
CUST_000224,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),106.82,3208.66,No
CUST_000225,Female,1,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.76,3310.89,No
CUST_000226,Female,0,No,Yes,53,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,98.52,5458.74,No
CUST_000227,Male,0,Yes,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.86,149.97,No
CUST_000228,Female,1,Yes,No,11,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.05,686.25,Yes
CUST_000229,Male,0,No,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,92.97,3556.08,Yes
CUST_000230,Male,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,46.45,1045.84,No
CUST_000231,Female,0,Yes,Yes,23,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.17,1473.47,Yes
CUST_000232,Female,0,No,Yes,13,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,62.82,833.72,Yes
CUST_000233,Female,0,Yes,No,18,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.23,1807.3,Yes
CUST_000234,Female,0,Yes,No,29,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,83.11,2305.66,No
CUST_000235,Female,0,No,No,14,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),87.9,1226.62,No
CUST_000236,Female,1,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),105.77,2176.74,No
CUST_000237,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,103.27,106.07,No
CUST_000238,Female,1,No,Yes,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.18,1957.59,No
CUST_000239,Male,0,No,Yes,21,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.24,1776.26,Yes
CUST_000240,Female,0,No,No,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,76.55,950.84,No
CUST_000241,Female,0,No,No,43,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,84.57,3533.8,No
CUST_000242,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),111.83,1622.08,No
CUST_000243,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.85,1010.32,No
CUST_000244,Male,1,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),105.99,2324.86,No
CUST_000245,Male,0,No,No,3,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,92.89,265.91,Yes
CUST_000246,Female,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,101.71,0.0,Yes
CUST_000247,Male,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,47.99,1097.16,No
CUST_000248,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,107.2,1641.76,Yes
CUST_000249,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),118.75,6554.24,No
CUST_000250,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.8,986.96,No
CUST_000251,Female,0,No,No,45,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),80.49,3494.58,No
CUST_000252,Male,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.18,0.0,Yes
CUST_000253,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),100.45,5725.82,No
CUST_000254,Male,0,No,No,28,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.93,2779.49,Yes
CUST_000255,Male,0,No,No,17,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),92.24,1643.96,No
CUST_000256,Male,1,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),108.69,3351.66,No
CUST_000257,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,99.83,6360.13,No
CUST_000258,Female,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,98.95,2366.51,Yes
CUST_000259,Female,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.51,1066.75,Yes
CUST_000260,Male,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.22,1295.49,Yes
CUST_000261,Male,1,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,43.81,1638.22,No
CUST_000262,Female,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,118.75,1101.2,No
CUST_000263,Male,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),103.19,4174.25,Yes
CUST_000264,Male,0,Yes,No,0,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,68.72,0.0,Yes
CUST_000265,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,105.67,2847.8,No
CUST_000266,Female,0,No,Yes,38,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,84.34,3363.9,No
CUST_000267,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),96.55,1651.44,No
CUST_000268,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),118.75,228.14,No
CUST_000269,Male,0,No,Yes,21,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,107.43,2247.2,No
CUST_000270,Male,0,No,No,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),65.8,1276.35,No
CUST_000271,Female,1,No,Yes,20,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.27,1548.54,Yes
CUST_000272,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.75,1714.88,No
CUST_000273,Female,0,No,No,13,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,81.39,1031.74,No
CUST_000274,Female,0,Yes,No,29,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,74.37,2169.73,No
CUST_000275,Male,1,No,No,22,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,98.38,2124.09,Yes
CUST_000276,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,106.97,217.23,Yes
CUST_000277,Male,1,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),118.75,1489.25,Yes
CUST_000278,Female,0,No,Yes,16,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,97.36,1598.27,No
CUST_000279,Male,0,No,No,34,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.34,2709.88,Yes
CUST_000280,Female,0,No,No,41,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),80.48,3382.68,No
CUST_000281,Female,0,Yes,No,1,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,61.16,61.09,No
CUST_000282,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,82.32,2683.92,No
CUST_000283,Female,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,45.96,581.78,No
CUST_000284,Male,0,No,No,8,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),71.36,592.89,No
CUST_000285,Female,0,No,Yes,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),78.58,1639.74,Yes
CUST_000286,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.85,1049.82,No
CUST_000287,Male,0,No,No,30,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,99.93,3006.02,Yes
CUST_000288,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),88.47,975.09,Yes
CUST_000289,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,118.75,4312.23,No
CUST_000290,Female,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,105.49,1422.92,Yes
CUST_000291,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.02,64.11,No
CUST_000292,Male,1,Yes,No,48,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.96,3778.34,No
CUST_000293,Male,0,No,No,34,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),94.47,3100.34,No
CUST_000294,Female,0,No,No,4,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,83.61,323.46,Yes
CUST_000295,Female,0,No,No,34,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.74,2908.25,Yes
CUST_000296,Female,1,Yes,No,0,Yes,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),73.31,0.0,No
CUST_000297,Female,0,Yes,Yes,59,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.22,2208.49,No
CUST_000298,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),108.37,787.34,No
CUST_000299,Male,1,No,No,21,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.73,2267.38,No
CUST_000300,Female,0,Yes,No,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,79.75,2878.28,No
CUST_000301,Male,0,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.46,3184.64,No
CUST_000302,Male,0,Yes,Yes,31,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),80.96,2405.8,No
CUST_000303,Male,0,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,46.91,1837.84,No
CUST_000304,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.23,344.8,No
CUST_000305,Female,0,No,Yes,70,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.96,5405.04,No
CUST_000306,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),100.64,6561.91,No
CUST_000307,Female,1,No,Yes,23,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,90.42,2045.98,Yes
CUST_000308,Female,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,48.6,286.37,No
CUST_000309,Female,0,No,No,2,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),36.45,75.69,Yes
CUST_000310,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),108.74,1836.54,No
CUST_000311,Female,0,No,No,13,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.44,1079.2,Yes
CUST_000312,Male,0,Yes,No,44,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),110.17,4864.32,No
CUST_000313,Female,0,No,Yes,42,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.81,3958.88,No
CUST_000314,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),92.5,182.45,No
CUST_000315,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),97.49,1547.01,No
CUST_000316,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,110.78,5290.43,No
CUST_000317,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,2332.54,Yes
CUST_000318,Male,0,No,No,24,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),110.52,2630.48,No
